time,is_exploiting,x,z,y
0,false,,,
438,0,24.06,0.00,13.49
438,0,41.64,-0.85,4.22
438,0,51.35,-1.22,11.09
438,0,31.47,3.08,5.57
438,0,31.95,18.63,6.83
438,0,23.67,25.36,5.00
438,0,24.23,40.67,4.22
438,0,8.29,47.39,3.59
438,0,2.16,41.63,3.73
439,0,5.99,-2.56,4.30
439,0,8.35,-1.95,4.09
439,0,23.36,-1.18,15.42
439,0,39.02,3.22,3.78
439,0,48.56,-0.39,10.11
439,0,35.63,-0.40,6.28
439,0,34.26,19.19,5.95
439,0,23.60,25.82,3.97
439,0,20.03,43.36,3.56
439,0,8.43,45.46,6.40
439,0,4.79,42.03,4.99
440,0,8.49,-2.19,4.19
440,0,11.21,1.68,6.57
440,0,25.73,-0.61,14.45
440,0,41.18,1.41,5.28
440,0,48.67,-2.04,10.30
440,0,31.84,3.12,6.67
440,0,31.29,20.82,5.20
440,0,24.44,25.69,3.46
440,0,22.19,42.35,4.21
440,0,7.57,45.29,4.71
440,0,2.32,42.90,6.19
441,0,6.17,-2.86,3.62
441,0,9.82,-2.38,4.48
441,0,25.91,-1.54,13.55
441,0,40.05,1.82,5.14
441,0,49.43,-1.74,13.76
441,0,35.66,-0.07,5.15
441,0,32.79,19.09,7.02
441,0,23.99,24.86,3.85
441,0,22.74,42.46,4.52
441,0,9.29,42.56,5.33
441,0,3.57,41.95,7.70
442,0,5.31,-2.90,4.23
442,0,8.49,-3.03,4.98
442,0,23.05,0.81,13.34
442,0,37.76,-1.21,5.65
442,0,51.61,-0.43,10.40
442,0,34.98,-0.41,8.19
442,0,33.58,19.24,3.57
442,0,23.31,27.51,3.30
442,0,20.23,42.89,6.54
442,0,7.30,43.95,7.55
442,0,2.31,42.45,8.73
443,0,5.38,0.51,6.58
443,0,9.03,-1.73,3.61
443,0,23.56,-1.15,14.28
443,0,42.30,0.14,8.50
443,0,47.81,-1.70,13.26
443,0,33.51,0.92,5.33
443,0,37.11,16.21,4.12
443,0,25.56,25.85,3.75
443,0,20.30,40.74,4.66
443,0,6.61,43.02,6.44
443,0,3.68,42.97,3.81
444,0,7.80,-2.06,8.24
444,0,12.29,-0.88,3.87
444,0,23.18,1.05,15.82
444,0,38.81,-0.65,4.03
444,0,46.56,-1.82,9.75
444,0,31.40,-0.16,5.01
444,0,34.68,21.17,3.76
444,0,26.21,25.23,4.07
444,0,20.62,41.08,5.45
444,0,6.38,44.33,4.88
444,0,5.04,41.60,7.55
445,0,5.46,-1.13,5.50
445,0,10.73,-1.81,5.63
445,0,25.50,0.26,12.92
445,0,38.72,-0.83,4.76
445,0,46.51,1.74,10.03
445,0,34.53,5.15,9.30
445,0,33.40,15.61,5.37
445,0,23.51,25.92,3.74
445,0,22.34,41.57,3.79
445,0,6.29,42.13,4.28
445,0,5.98,41.49,6.45
446,0,9.05,-1.32,4.60
446,0,8.55,-3.30,3.53
446,0,25.88,-0.91,13.70
446,0,37.49,4.17,5.68
446,0,50.22,-0.38,9.55
446,0,32.28,0.03,6.13
446,0,33.59,16.71,3.95
446,0,24.12,27.53,4.50
446,0,20.10,40.77,6.14
446,0,7.61,42.08,3.51
446,0,1.49,42.11,7.15
447,0,7.25,-1.59,7.95
447,0,8.78,-2.65,4.01
447,0,23.93,-1.01,13.80
447,0,37.94,0.20,4.11
447,0,48.69,2.01,11.05
447,0,31.87,0.18,5.58
447,0,32.06,17.02,3.62
447,0,23.45,24.96,3.10
447,0,20.16,40.68,6.17
447,0,7.13,43.52,4.29
447,0,2.49,42.11,4.59
448,0,8.13,-3.19,4.45
448,0,10.71,-2.34,7.41
448,0,24.77,2.39,13.65
448,0,43.28,-0.83,9.25
448,0,47.04,-0.18,12.11
448,0,32.16,0.71,8.69
448,0,31.42,16.46,4.97
448,0,24.51,24.92,4.48
448,0,20.93,40.52,4.89
448,0,8.22,42.51,3.76
448,0,1.63,41.74,4.10
449,0,5.33,-2.80,4.48
449,0,12.74,-2.01,4.36
449,0,28.09,-1.80,14.81
449,0,39.90,-0.55,3.89
449,0,46.55,1.83,11.36
449,0,31.98,1.90,8.20
449,0,34.12,15.42,3.61
449,0,24.65,25.76,4.34
449,0,23.22,44.72,4.13
449,0,7.87,44.68,7.95
449,0,6.46,42.08,6.35
450,0,5.42,-1.22,4.32
450,0,12.93,-1.48,9.45
450,0,25.92,-0.08,16.81
450,0,38.71,0.27,4.47
450,0,48.80,1.37,9.66
450,0,31.70,1.20,5.57
450,0,34.67,16.79,6.56
450,0,23.97,25.10,5.48
450,0,21.36,41.88,4.53
450,0,7.72,42.83,5.06
450,0,5.78,44.37,6.07
451,0,6.70,-1.60,7.12
451,0,11.02,-3.27,3.80
451,0,23.63,-1.81,16.21
451,0,39.65,-0.43,7.69
451,0,49.29,0.51,12.23
451,0,32.17,-0.16,6.40
451,0,33.56,15.64,8.38
451,0,23.06,30.15,3.33
451,0,21.86,43.07,7.39
451,0,5.65,44.90,4.29
451,0,2.80,42.30,3.81
452,0,6.52,-2.51,5.87
452,0,8.51,-2.53,6.05
452,0,22.85,-0.97,14.44
452,0,39.37,0.71,3.99
452,0,46.84,-1.75,10.49
452,0,32.15,0.78,5.18
